market,date,block,mcp_rs_mwh
DAM,2026-07-02,93,10000.0
DAM,2026-07-02,94,10000.0
DAM,2026-07-02,95,10000.0
DAM,2026-07-02,96,10000.0
DAM,2026-07-03,1,10000.0
DAM,2026-07-03,2,9499.79
DAM,2026-07-03,3,8999.5
DAM,2026-07-03,4,6999.49
DAM,2026-07-03,5,6399.71
DAM,2026-07-03,6,5691.14
DAM,2026-07-03,7,5000.12
DAM,2026-07-03,8,4850.37
DAM,2026-07-03,9,4453.09
DAM,2026-07-03,10,4453.34
DAM,2026-07-03,11,4000.5
DAM,2026-07-03,12,3800.86
DAM,2026-07-03,13,3612.24
DAM,2026-07-03,14,3612.46
DAM,2026-07-03,15,3612.61
DAM,2026-07-03,16,3612.64
DAM,2026-07-03,17,3730.56
DAM,2026-07-03,18,3985.74
DAM,2026-07-03,19,3879.17
DAM,2026-07-03,20,3939.17
DAM,2026-07-03,21,4056.35
DAM,2026-07-03,22,4400.98
DAM,2026-07-03,23,4523.01
DAM,2026-07-03,24,4523.26
DAM,2026-07-03,25,4057.4
DAM,2026-07-03,26,4117.25
DAM,2026-07-03,27,4117.62
DAM,2026-07-03,28,3926.84
DAM,2026-07-03,29,3926.01
DAM,2026-07-03,30,3513.43
DAM,2026-07-03,31,3219.69
DAM,2026-07-03,32,2831.15
DAM,2026-07-03,33,2320.6
DAM,2026-07-03,34,2200.93
DAM,2026-07-03,35,1919.22
DAM,2026-07-03,36,1644.61
DAM,2026-07-03,37,1200.08
DAM,2026-07-03,38,1329.48
DAM,2026-07-03,39,1378.73
DAM,2026-07-03,40,1378.62
DAM,2026-07-03,41,1329.44
DAM,2026-07-03,42,1096.39
DAM,2026-07-03,43,1092.68
DAM,2026-07-03,44,1092.44
DAM,2026-07-03,45,1092.29
DAM,2026-07-03,46,1092.11
DAM,2026-07-03,47,1092.07
DAM,2026-07-03,48,1092.11
DAM,2026-07-03,49,1092.04
DAM,2026-07-03,50,1020.67
DAM,2026-07-03,51,1046.0
DAM,2026-07-03,52,1020.65
DAM,2026-07-03,53,999.31
DAM,2026-07-03,54,999.58
DAM,2026-07-03,55,1012.67
DAM,2026-07-03,56,1092.27
DAM,2026-07-03,57,1092.64
DAM,2026-07-03,58,1182.81
DAM,2026-07-03,59,1550.56
DAM,2026-07-03,60,1637.56
DAM,2026-07-03,61,1907.24
DAM,2026-07-03,62,2148.23
DAM,2026-07-03,63,2320.6
DAM,2026-07-03,64,2320.26
DAM,2026-07-03,65,2355.56
DAM,2026-07-03,66,2329.7
DAM,2026-07-03,67,2380.62
DAM,2026-07-03,68,2444.7
DAM,2026-07-03,69,2419.55
DAM,2026-07-03,70,2458.2
DAM,2026-07-03,71,2402.47
DAM,2026-07-03,72,2480.39
DAM,2026-07-03,73,3129.39
DAM,2026-07-03,74,3464.75
DAM,2026-07-03,75,3699.29
DAM,2026-07-03,76,4309.31
DAM,2026-07-03,77,5150.39
DAM,2026-07-03,78,5849.07
DAM,2026-07-03,79,5849.84
DAM,2026-07-03,80,6000.8
DAM,2026-07-03,81,9499.24
DAM,2026-07-03,82,9239.22
DAM,2026-07-03,83,8000.9
DAM,2026-07-03,84,8000.27
DAM,2026-07-03,85,9499.71
DAM,2026-07-03,86,10000.0
DAM,2026-07-03,87,10000.0
DAM,2026-07-03,88,10000.0
DAM,2026-07-03,89,10000.0
DAM,2026-07-03,90,10000.0
DAM,2026-07-03,91,10000.0
DAM,2026-07-03,92,10000.0
DAM,2026-07-03,93,10000.0
DAM,2026-07-03,94,10000.0
DAM,2026-07-03,95,10000.0
DAM,2026-07-03,96,10000.0
DAM,2026-07-04,1,4453.17
DAM,2026-07-04,2,4362.26
DAM,2026-07-04,3,4199.62
DAM,2026-07-04,4,4199.04
DAM,2026-07-04,5,3400.44
DAM,2026-07-04,6,3331.14
DAM,2026-07-04,7,3150.87
DAM,2026-07-04,8,3393.43
DAM,2026-07-04,9,3110.29
DAM,2026-07-04,10,3040.4
DAM,2026-07-04,11,3130.16
DAM,2026-07-04,12,3110.56
DAM,2026-07-04,13,3250.71
DAM,2026-07-04,14,3250.98
DAM,2026-07-04,15,3253.4
DAM,2026-07-04,16,3400.63
DAM,2026-07-04,17,3403.32
DAM,2026-07-04,18,3500.91
DAM,2026-07-04,19,3608.4
DAM,2026-07-04,20,3610.84
DAM,2026-07-04,21,3612.62
DAM,2026-07-04,22,3763.91
DAM,2026-07-04,23,4199.69
DAM,2026-07-04,24,4418.97
DAM,2026-07-04,25,4138.6
DAM,2026-07-04,26,4117.06
DAM,2026-07-04,27,4002.55
DAM,2026-07-04,28,3763.78
DAM,2026-07-04,29,3612.82
DAM,2026-07-04,30,3412.48
DAM,2026-07-04,31,3001.14
DAM,2026-07-04,32,2520.38
DAM,2026-07-04,33,1919.63
DAM,2026-07-04,34,1385.43
DAM,2026-07-04,35,1213.55
DAM,2026-07-04,36,1096.3
DAM,2026-07-04,37,499.72
DAM,2026-07-04,38,499.64
DAM,2026-07-04,39,651.49
DAM,2026-07-04,40,651.3
DAM,2026-07-04,41,499.34
DAM,2026-07-04,42,301.0
DAM,2026-07-04,43,400.85
DAM,2026-07-04,44,399.43
DAM,2026-07-04,45,300.92
DAM,2026-07-04,46,300.71
DAM,2026-07-04,47,300.57
DAM,2026-07-04,48,300.6
DAM,2026-07-04,49,300.53
DAM,2026-07-04,50,300.28
DAM,2026-07-04,51,300.28
DAM,2026-07-04,52,300.32
DAM,2026-07-04,53,300.29
DAM,2026-07-04,54,300.31
DAM,2026-07-04,55,300.31
DAM,2026-07-04,56,300.72
DAM,2026-07-04,57,499.49
DAM,2026-07-04,58,919.2
DAM,2026-07-04,59,1000.84
DAM,2026-07-04,60,1092.8
DAM,2026-07-04,61,1335.07
DAM,2026-07-04,62,1396.68
DAM,2026-07-04,63,1772.64
DAM,2026-07-04,64,1989.51
DAM,2026-07-04,65,2153.1
DAM,2026-07-04,66,2070.12
DAM,2026-07-04,67,2224.56
DAM,2026-07-04,68,2320.58
DAM,2026-07-04,69,2320.16
DAM,2026-07-04,70,2100.29
DAM,2026-07-04,71,2204.8
DAM,2026-07-04,72,2329.26
DAM,2026-07-04,73,2380.94
DAM,2026-07-04,74,2514.0
DAM,2026-07-04,75,2675.39
DAM,2026-07-04,76,3351.52
DAM,2026-07-04,77,4000.01
DAM,2026-07-04,78,4357.73
DAM,2026-07-04,79,4453.76
DAM,2026-07-04,80,4453.89
DAM,2026-07-04,81,5241.07
DAM,2026-07-04,82,5450.67
DAM,2026-07-04,83,5899.91
DAM,2026-07-04,84,6000.89
DAM,2026-07-04,85,5899.36
DAM,2026-07-04,86,6999.56
DAM,2026-07-04,87,10000.0
DAM,2026-07-04,88,10000.0
DAM,2026-07-04,89,10000.0
DAM,2026-07-04,90,10000.0
DAM,2026-07-04,91,10000.0
DAM,2026-07-04,92,10000.0
DAM,2026-07-04,93,10000.0
DAM,2026-07-04,94,10000.0
DAM,2026-07-04,95,10000.0
DAM,2026-07-04,96,10000.0
DAM,2026-07-05,1,8999.3
DAM,2026-07-05,2,5803.39
DAM,2026-07-05,3,5500.44
DAM,2026-07-05,4,4981.67
DAM,2026-07-05,5,4612.6
DAM,2026-07-05,6,4000.79
DAM,2026-07-05,7,3499.85
DAM,2026-07-05,8,3499.23
DAM,2026-07-05,9,3345.18
DAM,2026-07-05,10,3259.75
DAM,2026-07-05,11,3314.62
DAM,2026-07-05,12,3403.74
DAM,2026-07-05,13,3415.97
DAM,2026-07-05,14,3495.32
DAM,2026-07-05,15,3599.05
DAM,2026-07-05,16,3480.65
DAM,2026-07-05,17,3610.41
DAM,2026-07-05,18,3610.3
DAM,2026-07-05,19,3551.51
DAM,2026-07-05,20,3599.61
DAM,2026-07-05,21,3314.0
DAM,2026-07-05,22,3403.72
DAM,2026-07-05,23,3600.29
DAM,2026-07-05,24,3610.32
DAM,2026-07-05,25,3702.72
DAM,2026-07-05,26,3675.36
DAM,2026-07-05,27,3926.2
DAM,2026-07-05,28,3610.4
DAM,2026-07-05,29,3000.97
DAM,2026-07-05,30,2519.81
DAM,2026-07-05,31,2360.86
DAM,2026-07-05,32,2320.58
DAM,2026-07-05,33,1947.66
DAM,2026-07-05,34,1800.16
DAM,2026-07-05,35,1609.93
DAM,2026-07-05,36,1389.41
DAM,2026-07-05,37,1000.98
DAM,2026-07-05,38,499.95
DAM,2026-07-05,39,690.87
DAM,2026-07-05,40,690.05
DAM,2026-07-05,41,499.3
DAM,2026-07-05,42,499.31
DAM,2026-07-05,43,499.14
DAM,2026-07-05,44,499.04
DAM,2026-07-05,45,300.92
DAM,2026-07-05,46,300.6
DAM,2026-07-05,47,240.11
DAM,2026-07-05,48,240.54
DAM,2026-07-05,49,240.22
DAM,2026-07-05,50,199.95
DAM,2026-07-05,51,199.99
DAM,2026-07-05,52,200.0
DAM,2026-07-05,53,199.93
DAM,2026-07-05,54,199.92
DAM,2026-07-05,55,199.93
DAM,2026-07-05,56,199.94
DAM,2026-07-05,57,299.06
DAM,2026-07-05,58,499.25
DAM,2026-07-05,59,499.37
DAM,2026-07-05,60,499.59
DAM,2026-07-05,61,893.64
DAM,2026-07-05,62,999.36
DAM,2026-07-05,63,893.75
DAM,2026-07-05,64,893.91
DAM,2026-07-05,65,1349.29
DAM,2026-07-05,66,1351.61
DAM,2026-07-05,67,1351.47
DAM,2026-07-05,68,1351.78
DAM,2026-07-05,69,1100.47
DAM,2026-07-05,70,1120.69
DAM,2026-07-05,71,1100.86
DAM,2026-07-05,72,1387.1
DAM,2026-07-05,73,2031.16
DAM,2026-07-05,74,2360.17
DAM,2026-07-05,75,2360.6
DAM,2026-07-05,76,2380.31
DAM,2026-07-05,77,3049.86
DAM,2026-07-05,78,3059.34
DAM,2026-07-05,79,3130.07
DAM,2026-07-05,80,3130.39
DAM,2026-07-05,81,3550.87
DAM,2026-07-05,82,3599.89
DAM,2026-07-05,83,3800.59
DAM,2026-07-05,84,4115.53
DAM,2026-07-05,85,3867.97
DAM,2026-07-05,86,4370.5
DAM,2026-07-05,87,4370.85
DAM,2026-07-05,88,4453.5
DAM,2026-07-05,89,4331.56
DAM,2026-07-05,90,4862.0
DAM,2026-07-05,91,5689.04
DAM,2026-07-05,92,5500.01
DAM,2026-07-05,93,5499.63
DAM,2026-07-05,94,4861.78
DAM,2026-07-05,95,4509.75
DAM,2026-07-05,96,4453.53
DAM,2026-07-06,1,5249.46
DAM,2026-07-06,2,4850.18
DAM,2026-07-06,3,4523.35
DAM,2026-07-06,4,4199.95
DAM,2026-07-06,5,3834.4
DAM,2026-07-06,6,3630.66
DAM,2026-07-06,7,3612.62
DAM,2026-07-06,8,3612.2
DAM,2026-07-06,9,3037.85
DAM,2026-07-06,10,2999.47
DAM,2026-07-06,11,3351.64
DAM,2026-07-06,12,3351.85
DAM,2026-07-06,13,3330.24
DAM,2026-07-06,14,3330.25
DAM,2026-07-06,15,3351.69
DAM,2026-07-06,16,3400.54
DAM,2026-07-06,17,3351.36
DAM,2026-07-06,18,3403.11
DAM,2026-07-06,19,3400.24
DAM,2026-07-06,20,3400.81
DAM,2026-07-06,21,3220.92
DAM,2026-07-06,22,3351.87
DAM,2026-07-06,23,3406.59
DAM,2026-07-06,24,3610.49
DAM,2026-07-06,25,3712.63
DAM,2026-07-06,26,3950.85
DAM,2026-07-06,27,3950.27
DAM,2026-07-06,28,3612.58
DAM,2026-07-06,29,3600.69
DAM,2026-07-06,30,3403.23
DAM,2026-07-06,31,2749.84
DAM,2026-07-06,32,2519.64
DAM,2026-07-06,33,2360.28
DAM,2026-07-06,34,2203.07
DAM,2026-07-06,35,1947.22
DAM,2026-07-06,36,1848.08
DAM,2026-07-06,37,1556.94
DAM,2026-07-06,38,1500.08
DAM,2026-07-06,39,1403.65
DAM,2026-07-06,40,1366.6
DAM,2026-07-06,41,499.91
DAM,2026-07-06,42,499.77
DAM,2026-07-06,43,499.68
DAM,2026-07-06,44,499.55
DAM,2026-07-06,45,499.44
DAM,2026-07-06,46,499.27
DAM,2026-07-06,47,499.08
DAM,2026-07-06,48,499.75
DAM,2026-07-06,49,499.83
DAM,2026-07-06,50,499.88
DAM,2026-07-06,51,499.6
DAM,2026-07-06,52,499.52
DAM,2026-07-06,53,300.84
DAM,2026-07-06,54,300.85
DAM,2026-07-06,55,300.94
DAM,2026-07-06,56,499.23
DAM,2026-07-06,57,1000.49
DAM,2026-07-06,58,1329.66
DAM,2026-07-06,59,1556.3
DAM,2026-07-06,60,1885.84
DAM,2026-07-06,61,1998.51
DAM,2026-07-06,62,1947.78
DAM,2026-07-06,63,1998.41
DAM,2026-07-06,64,1947.6
DAM,2026-07-06,65,2000.41
DAM,2026-07-06,66,2050.55
DAM,2026-07-06,67,2330.18
DAM,2026-07-06,68,2380.08
DAM,2026-07-06,69,2450.63
DAM,2026-07-06,70,2530.11
DAM,2026-07-06,71,2490.16
DAM,2026-07-06,72,2519.81
DAM,2026-07-06,73,3269.6
DAM,2026-07-06,74,3612.19
DAM,2026-07-06,75,4337.45
DAM,2026-07-06,76,5000.17
DAM,2026-07-06,77,7026.99
DAM,2026-07-06,78,6999.2
DAM,2026-07-06,79,7489.31
DAM,2026-07-06,80,10000.0
DAM,2026-07-06,81,10000.0
DAM,2026-07-06,82,10000.0
DAM,2026-07-06,83,10000.0
DAM,2026-07-06,84,10000.0
DAM,2026-07-06,85,10000.0
DAM,2026-07-06,86,10000.0
DAM,2026-07-06,87,10000.0
DAM,2026-07-06,88,10000.0
DAM,2026-07-06,89,10000.0
DAM,2026-07-06,90,10000.0
DAM,2026-07-06,91,10000.0
DAM,2026-07-06,92,10000.0
DAM,2026-07-06,93,10000.0
DAM,2026-07-06,94,10000.0
DAM,2026-07-06,95,10000.0
DAM,2026-07-06,96,10000.0
GDAM,2026-05-08,1,7000.12
GDAM,2026-05-08,2,6300.14
GDAM,2026-05-08,3,6300.46
GDAM,2026-05-08,4,6650.5
GDAM,2026-05-08,5,6250.5
GDAM,2026-05-08,6,4510.57
GDAM,2026-05-08,7,4250.13
GDAM,2026-05-08,8,4250.31
GDAM,2026-05-08,9,4199.44
GDAM,2026-05-08,10,4199.44
GDAM,2026-05-08,11,4199.48
GDAM,2026-05-08,12,4199.52
GDAM,2026-05-08,13,4199.47
GDAM,2026-05-08,14,4199.53
GDAM,2026-05-08,15,4199.53
GDAM,2026-05-08,16,4199.55
GDAM,2026-05-08,17,4199.54
GDAM,2026-05-08,18,4199.56
GDAM,2026-05-08,19,4199.58
GDAM,2026-05-08,20,4199.62
GDAM,2026-05-08,21,4199.71
GDAM,2026-05-08,22,4199.77
GDAM,2026-05-08,23,4199.8
GDAM,2026-05-08,24,4199.77
GDAM,2026-05-08,25,5100.92
GDAM,2026-05-08,26,5050.16
GDAM,2026-05-08,27,4968.19
GDAM,2026-05-08,28,4198.91
GDAM,2026-05-08,29,3650.34
GDAM,2026-05-08,30,3198.64
GDAM,2026-05-08,31,2400.52
GDAM,2026-05-08,32,1999.97
GDAM,2026-05-08,33,1777.78
GDAM,2026-05-08,34,1500.7
GDAM,2026-05-08,35,1500.32
GDAM,2026-05-08,36,1327.72
GDAM,2026-05-08,37,1202.35
GDAM,2026-05-08,38,1049.46
GDAM,2026-05-08,39,1001.6
GDAM,2026-05-08,40,1000.78
GDAM,2026-05-08,41,1000.82
GDAM,2026-05-08,42,1000.83
GDAM,2026-05-08,43,1099.55
GDAM,2026-05-08,44,1099.56
GDAM,2026-05-08,45,1098.2
GDAM,2026-05-08,46,1098.2
GDAM,2026-05-08,47,1098.19
GDAM,2026-05-08,48,1093.19
GDAM,2026-05-08,49,1049.19
GDAM,2026-05-08,50,1000.39
GDAM,2026-05-08,51,1000.38
GDAM,2026-05-08,52,1000.38
GDAM,2026-05-08,53,1000.38
GDAM,2026-05-08,54,1000.39
GDAM,2026-05-08,55,1000.4
GDAM,2026-05-08,56,1000.6
GDAM,2026-05-08,57,1197.9
GDAM,2026-05-08,58,1201.94
GDAM,2026-05-08,59,1399.92
GDAM,2026-05-08,60,1499.57
GDAM,2026-05-08,61,2298.25
GDAM,2026-05-08,62,2300.56
GDAM,2026-05-08,63,2400.81
GDAM,2026-05-08,64,2400.32
GDAM,2026-05-08,65,2100.79
GDAM,2026-05-08,66,2286.96
GDAM,2026-05-08,67,2400.48
GDAM,2026-05-08,68,2699.02
GDAM,2026-05-08,69,2520.51
GDAM,2026-05-08,70,2849.35
GDAM,2026-05-08,71,3359.1
GDAM,2026-05-08,72,3499.23
GDAM,2026-05-08,73,5398.29
GDAM,2026-05-08,74,5400.99
GDAM,2026-05-08,75,6999.57
GDAM,2026-05-08,76,7400.98
GDAM,2026-05-08,77,10000.0
GDAM,2026-05-08,78,10000.0
GDAM,2026-05-08,79,10000.0
GDAM,2026-05-08,80,10000.0
GDAM,2026-05-08,81,10000.0
GDAM,2026-05-08,82,10000.0
GDAM,2026-05-08,83,10000.0
GDAM,2026-05-08,84,10000.0
GDAM,2026-05-08,85,10000.0
GDAM,2026-05-08,86,10000.0
GDAM,2026-05-08,87,10000.0
GDAM,2026-05-08,88,10000.0
GDAM,2026-05-08,89,10000.0
GDAM,2026-05-08,90,10000.0
GDAM,2026-05-08,91,10000.0
GDAM,2026-05-08,92,10000.0
GDAM,2026-05-08,93,10000.0
GDAM,2026-05-08,94,10000.0
GDAM,2026-05-08,95,10000.0
GDAM,2026-05-08,96,10000.0
GDAM,2026-05-09,1,4600.61
GDAM,2026-05-09,2,4600.56
GDAM,2026-05-09,3,4600.8
GDAM,2026-05-09,4,4600.78
GDAM,2026-05-09,5,4600.76
GDAM,2026-05-09,6,7000.68
GDAM,2026-05-09,7,7000.68
GDAM,2026-05-09,8,7000.69
GDAM,2026-05-09,9,7000.8
GDAM,2026-05-09,10,7000.63
GDAM,2026-05-09,11,7000.41
GDAM,2026-05-09,12,7000.44
GDAM,2026-05-09,13,4500.91
GDAM,2026-05-09,14,4500.91
GDAM,2026-05-09,15,4500.58
GDAM,2026-05-09,16,4500.6
GDAM,2026-05-09,17,4199.43
GDAM,2026-05-09,18,4199.42
GDAM,2026-05-09,19,4199.43
GDAM,2026-05-09,20,4199.44
GDAM,2026-05-09,21,4199.5
GDAM,2026-05-09,22,4200.64
GDAM,2026-05-09,23,4200.58
GDAM,2026-05-09,24,4199.54
GDAM,2026-05-09,25,5099.56
GDAM,2026-05-09,26,4999.65
GDAM,2026-05-09,27,4999.53
GDAM,2026-05-09,28,4199.72
GDAM,2026-05-09,29,3649.78
GDAM,2026-05-09,30,3198.38
GDAM,2026-05-09,31,2400.57
GDAM,2026-05-09,32,1999.47
GDAM,2026-05-09,33,1777.82
GDAM,2026-05-09,34,1749.52
GDAM,2026-05-09,35,1500.88
GDAM,2026-05-09,36,1367.99
GDAM,2026-05-09,37,1201.77
GDAM,2026-05-09,38,1048.99
GDAM,2026-05-09,39,1249.73
GDAM,2026-05-09,40,1666.67
GDAM,2026-05-09,41,2250.2
GDAM,2026-05-09,42,2499.09
GDAM,2026-05-09,43,1580.41
GDAM,2026-05-09,44,1580.36
GDAM,2026-05-09,45,1097.99
GDAM,2026-05-09,46,1097.98
GDAM,2026-05-09,47,1097.98
GDAM,2026-05-09,48,1092.97
GDAM,2026-05-09,49,1580.4
GDAM,2026-05-09,50,1648.1
GDAM,2026-05-09,51,1580.64
GDAM,2026-05-09,52,1580.54
GDAM,2026-05-09,53,1000.9
GDAM,2026-05-09,54,1000.91
GDAM,2026-05-09,55,1099.22
GDAM,2026-05-09,56,1200.09
GDAM,2026-05-09,57,1700.04
GDAM,2026-05-09,58,2800.33
GDAM,2026-05-09,59,2999.08
GDAM,2026-05-09,60,2750.47
GDAM,2026-05-09,61,2297.97
GDAM,2026-05-09,62,2300.87
GDAM,2026-05-09,63,2400.75
GDAM,2026-05-09,64,2541.77
GDAM,2026-05-09,65,2740.38
GDAM,2026-05-09,66,2789.37
GDAM,2026-05-09,67,2849.04
GDAM,2026-05-09,68,2849.11
GDAM,2026-05-09,69,3288.12
GDAM,2026-05-09,70,3335.28
GDAM,2026-05-09,71,3399.54
GDAM,2026-05-09,72,3650.55
GDAM,2026-05-09,73,5397.35
GDAM,2026-05-09,74,5846.22
GDAM,2026-05-09,75,6999.88
GDAM,2026-05-09,76,10000.0
GDAM,2026-05-09,77,10000.0
GDAM,2026-05-09,78,10000.0
GDAM,2026-05-09,79,10000.0
GDAM,2026-05-09,80,10000.0
GDAM,2026-05-09,81,10000.0
GDAM,2026-05-09,82,10000.0
GDAM,2026-05-09,83,10000.0
GDAM,2026-05-09,84,10000.0
GDAM,2026-05-09,85,10000.0
GDAM,2026-05-09,86,10000.0
GDAM,2026-05-09,87,10000.0
GDAM,2026-05-09,88,10000.0
GDAM,2026-05-09,89,10000.0
GDAM,2026-05-09,90,10000.0
GDAM,2026-05-09,91,10000.0
GDAM,2026-05-09,92,10000.0
GDAM,2026-05-09,93,10000.0
GDAM,2026-05-09,94,10000.0
GDAM,2026-05-09,95,10000.0
GDAM,2026-05-09,96,10000.0
GDAM,2026-05-10,1,10000.0
GDAM,2026-05-10,2,10000.0
GDAM,2026-05-10,3,10000.0
GDAM,2026-05-10,4,7000.84
GDAM,2026-05-10,5,7000.79
GDAM,2026-05-10,6,4600.46
GDAM,2026-05-10,7,4600.48
GDAM,2026-05-10,8,4510.23
GDAM,2026-05-10,9,4200.83
GDAM,2026-05-10,10,4200.48
GDAM,2026-05-10,11,4200.09
GDAM,2026-05-10,12,4199.95
GDAM,2026-05-10,13,4199.7
GDAM,2026-05-10,14,4199.69
GDAM,2026-05-10,15,4199.68
GDAM,2026-05-10,16,4199.68
GDAM,2026-05-10,17,4199.3
GDAM,2026-05-10,18,4199.29
GDAM,2026-05-10,19,4199.31
GDAM,2026-05-10,20,4199.33
GDAM,2026-05-10,21,4199.39
GDAM,2026-05-10,22,4199.43
GDAM,2026-05-10,23,4199.44
GDAM,2026-05-10,24,4199.44
GDAM,2026-05-10,25,4499.82
GDAM,2026-05-10,26,4499.69
GDAM,2026-05-10,27,4510.88
GDAM,2026-05-10,28,4199.39
GDAM,2026-05-10,29,3599.62
GDAM,2026-05-10,30,3199.37
GDAM,2026-05-10,31,2299.4
GDAM,2026-05-10,32,1999.3
GDAM,2026-05-10,33,1448.2
GDAM,2026-05-10,34,1398.18
GDAM,2026-05-10,35,1333.24
GDAM,2026-05-10,36,1327.21
GDAM,2026-05-10,37,1129.95
GDAM,2026-05-10,38,1049.07
GDAM,2026-05-10,39,1001.29
GDAM,2026-05-10,40,1000.47
GDAM,2026-05-10,41,1000.51
GDAM,2026-05-10,42,1000.57
GDAM,2026-05-10,43,1099.55
GDAM,2026-05-10,44,1099.57
GDAM,2026-05-10,45,1098.57
GDAM,2026-05-10,46,1098.57
GDAM,2026-05-10,47,1098.56
GDAM,2026-05-10,48,1093.55
GDAM,2026-05-10,49,1049.54
GDAM,2026-05-10,50,1000.64
GDAM,2026-05-10,51,1000.65
GDAM,2026-05-10,52,1000.64
GDAM,2026-05-10,53,1000.65
GDAM,2026-05-10,54,1000.67
GDAM,2026-05-10,55,1000.67
GDAM,2026-05-10,56,1000.68
GDAM,2026-05-10,57,1197.48
GDAM,2026-05-10,58,1201.48
GDAM,2026-05-10,59,1699.21
GDAM,2026-05-10,60,1751.17
GDAM,2026-05-10,61,2298.04
GDAM,2026-05-10,62,1600.69
GDAM,2026-05-10,63,1500.81
GDAM,2026-05-10,64,1500.54
GDAM,2026-05-10,65,1499.83
GDAM,2026-05-10,66,1499.63
GDAM,2026-05-10,67,1500.02
GDAM,2026-05-10,68,1500.43
GDAM,2026-05-10,69,1500.83
GDAM,2026-05-10,70,2276.96
GDAM,2026-05-10,71,3000.77
GDAM,2026-05-10,72,3499.2
GDAM,2026-05-10,73,5300.43
GDAM,2026-05-10,74,5300.81
GDAM,2026-05-10,75,5400.29
GDAM,2026-05-10,76,6200.2
GDAM,2026-05-10,77,6530.71
GDAM,2026-05-10,78,6600.36
GDAM,2026-05-10,79,6600.39
GDAM,2026-05-10,80,7500.9
GDAM,2026-05-10,81,7500.89
GDAM,2026-05-10,82,7500.91
GDAM,2026-05-10,83,7500.94
GDAM,2026-05-10,84,7500.93
GDAM,2026-05-10,85,7500.98
GDAM,2026-05-10,86,7500.98
GDAM,2026-05-10,87,7500.98
GDAM,2026-05-10,88,9998.01
GDAM,2026-05-10,89,7500.93
GDAM,2026-05-10,90,8999.12
GDAM,2026-05-10,91,9998.34
GDAM,2026-05-10,92,10000.0
GDAM,2026-05-10,93,10000.0
GDAM,2026-05-10,94,10000.0
GDAM,2026-05-10,95,10000.0
GDAM,2026-05-10,96,10000.0
GDAM,2026-05-11,1,10000.0
GDAM,2026-05-11,2,10000.0
GDAM,2026-05-11,3,10000.0
GDAM,2026-05-11,4,10000.0
GDAM,2026-05-11,5,10000.0
GDAM,2026-05-11,6,10000.0
GDAM,2026-05-11,7,10000.0
GDAM,2026-05-11,8,10000.0
GDAM,2026-05-11,9,7000.55
GDAM,2026-05-11,10,6200.77
GDAM,2026-05-11,11,6300.2
GDAM,2026-05-11,12,6200.91
GDAM,2026-05-11,13,5500.53
GDAM,2026-05-11,14,5000.93
GDAM,2026-05-11,15,5000.91
GDAM,2026-05-11,16,5000.83
GDAM,2026-05-11,17,4199.55
GDAM,2026-05-11,18,4031.83
GDAM,2026-05-11,19,4031.43
GDAM,2026-05-11,20,4031.81
GDAM,2026-05-11,21,4199.12
GDAM,2026-05-11,22,4199.09
GDAM,2026-05-11,23,4199.11
GDAM,2026-05-11,24,4199.06
GDAM,2026-05-11,25,4499.6
GDAM,2026-05-11,26,4499.54
GDAM,2026-05-11,27,4499.28
GDAM,2026-05-11,28,4147.74
GDAM,2026-05-11,29,3599.71
GDAM,2026-05-11,30,3199.4
GDAM,2026-05-11,31,2299.45
GDAM,2026-05-11,32,1998.73
GDAM,2026-05-11,33,1447.8
GDAM,2026-05-11,34,1397.91
GDAM,2026-05-11,35,1332.87
GDAM,2026-05-11,36,1326.8
GDAM,2026-05-11,37,1200.24
GDAM,2026-05-11,38,1200.32
GDAM,2026-05-11,39,1249.21
GDAM,2026-05-11,40,1249.86
GDAM,2026-05-11,41,1249.78
GDAM,2026-05-11,42,1480.45
GDAM,2026-05-11,43,1249.45
GDAM,2026-05-11,44,1249.43
GDAM,2026-05-11,45,1200.97
GDAM,2026-05-11,46,1200.96
GDAM,2026-05-11,47,1200.92
GDAM,2026-05-11,48,1200.9
GDAM,2026-05-11,49,1249.27
GDAM,2026-05-11,50,1249.21
GDAM,2026-05-11,51,1249.21
GDAM,2026-05-11,52,1249.23
GDAM,2026-05-11,53,1200.88
GDAM,2026-05-11,54,1200.83
GDAM,2026-05-11,55,1200.78
GDAM,2026-05-11,56,1200.71
GDAM,2026-05-11,57,1300.57
GDAM,2026-05-11,58,1500.46
GDAM,2026-05-11,59,1800.51
GDAM,2026-05-11,60,1800.34
GDAM,2026-05-11,61,2298.0
GDAM,2026-05-11,62,1801.0
GDAM,2026-05-11,63,2100.19
GDAM,2026-05-11,64,2000.88
GDAM,2026-05-11,65,1969.98
GDAM,2026-05-11,66,2000.62
GDAM,2026-05-11,67,2102.35
GDAM,2026-05-11,68,2200.96
GDAM,2026-05-11,69,2500.88
GDAM,2026-05-11,70,2599.1
GDAM,2026-05-11,71,3150.51
GDAM,2026-05-11,72,3550.57
GDAM,2026-05-11,73,5299.75
GDAM,2026-05-11,74,6500.17
GDAM,2026-05-11,75,6000.6
GDAM,2026-05-11,76,6500.52
GDAM,2026-05-11,77,7000.44
GDAM,2026-05-11,78,8000.53
GDAM,2026-05-11,79,8000.79
GDAM,2026-05-11,80,10000.0
GDAM,2026-05-11,81,10000.0
GDAM,2026-05-11,82,10000.0
GDAM,2026-05-11,83,10000.0
